CustomerKey,Gender,TotalChildren,HouseOwnerFlag,SalesTerritoryRegion,SalesTerritoryCountry,SalesTerritoryGroup,EnglishEducation,EnglishOccupation,Age,DateFirstPurchase,CommuteDistance,NumberCarsOwned,YearlyIncomeBand
25185,F,1,0,Southwest,United States,North America,Bachelors,Management,53,2013-05-14,2-5 Miles,3,Above 120k
25186,F,3,1,Southwest,United States,North America,Partial College,Professional,59,2013-05-15,5-10 Miles,1,80k to 120k
25187,F,2,1,Northwest,United States,North America,Graduate Degree,Management,79,2014-01-21,5-10 Miles,2,40K TO 80K
25188,M,3,1,Canada,Canada,North America,Partial College,Professional,79,2013-05-02,5-10 Miles,2,40K TO 80K
25189,M,2,1,Northwest,United States,North America,Graduate Degree,Management,68,2014-01-01,5-10 Miles,2,40K TO 80K
25190,F,2,1,Northwest,United States,North America,Graduate Degree,Management,79,2013-09-13,5-10 Miles,2,40K TO 80K
25191,M,1,0,Southwest,United States,North America,Graduate Degree,Management,79,2013-05-20,2-5 Miles,4,Above 120k
25192,F,4,1,Northwest,United States,North America,High School,Professional,54,2013-05-12,5-10 Miles,3,80k to 120k
25193,F,4,1,Northwest,United States,North America,High School,Professional,49,2013-06-03,5-10 Miles,4,80k to 120k
25194,F,3,1,Northwest,United States,North America,Partial High School,Skilled Manual,61,2013-07-02,5-10 Miles,2,40K TO 80K
25195,F,3,0,Southwest,United States,North America,Partial High School,Skilled Manual,60,2013-08-12,1-2 Miles,2,40K TO 80K
25196,M,2,1,Canada,Canada,North America,High School,Professional,49,2013-11-06,5-10 Miles,2,40K TO 80K
25197,M,2,1,Southwest,United States,North America,High School,Professional,61,2013-05-12,5-10 Miles,2,40K TO 80K
25198,F,2,1,Southwest,United States,North America,Partial High School,Skilled Manual,55,2013-03-21,5-10 Miles,2,40K TO 80K
25199,M,3,1,Southwest,United States,North America,Graduate Degree,Management,62,2013-03-13,5-10 Miles,2,40K TO 80K
25200,M,3,1,Northwest,United States,North America,Partial College,Professional,62,2013-12-25,5-10 Miles,2,40K TO 80K
25201,M,3,1,Southwest,United States,North America,Partial College,Professional,58,2013-10-21,5-10 Miles,2,40K TO 80K
25202,M,3,1,Northwest,United States,North America,Partial College,Professional,63,2013-11-15,5-10 Miles,2,40K TO 80K
25203,F,3,0,Southwest,United States,North America,Partial College,Professional,64,2013-03-13,1-2 Miles,2,40K TO 80K
25204,F,4,0,Southwest,United States,North America,Partial College,Professional,64,2013-03-18,1-2 Miles,2,40K TO 80K
25205,M,4,1,Southwest,United States,North America,High School,Professional,60,2013-10-31,5-10 Miles,2,Below 40k
25206,M,4,1,Southwest,United States,North America,High School,Professional,60,2013-04-01,5-10 Miles,2,Below 40k
25207,F,4,1,Northwest,United States,North America,High School,Professional,66,2013-05-07,5-10 Miles,2,Below 40k
25208,M,4,1,Southwest,United States,North America,High School,Professional,65,2013-05-21,5-10 Miles,2,Below 40k
25209,F,4,0,Canada,Canada,North America,High School,Professional,65,2013-07-25,1-2 Miles,2,Below 40k
25210,F,4,1,Australia,Australia,Pacific,Bachelors,Professional,45,2013-06-08,5-10 Miles,2,40K TO 80K
25211,F,4,1,Australia,Australia,Pacific,Bachelors,Professional,50,2013-10-21,10+ Miles,3,40K TO 80K
25212,M,5,1,Australia,Australia,Pacific,Bachelors,Professional,52,2013-11-15,5-10 Miles,1,40K TO 80K
25213,F,0,1,Australia,Australia,Pacific,Bachelors,Professional,51,2012-11-11,5-10 Miles,1,40K TO 80K
25214,M,0,0,Australia,Australia,Pacific,Bachelors,Professional,52,2012-11-27,5-10 Miles,1,40K TO 80K
25215,F,0,0,Australia,Australia,Pacific,Bachelors,Professional,46,2012-11-04,0-1 Miles,1,40K TO 80K
25216,F,0,0,Australia,Australia,Pacific,Bachelors,Professional,46,2013-09-05,5-10 Miles,1,40K TO 80K
25217,M,5,0,Australia,Australia,Pacific,Bachelors,Professional,47,2013-04-25,0-1 Miles,4,80k to 120k
25218,F,2,1,Australia,Australia,Pacific,Bachelors,Professional,47,2012-11-11,0-1 Miles,0,80k to 120k
25219,F,4,0,Australia,Australia,Pacific,Bachelors,Professional,48,2013-04-06,0-1 Miles,0,80k to 120k
25220,F,1,1,Australia,Australia,Pacific,Partial College,Skilled Manual,48,2013-03-10,5-10 Miles,1,40K TO 80K
25221,F,1,1,Australia,Australia,Pacific,Partial College,Skilled Manual,54,2012-11-18,5-10 Miles,1,40K TO 80K
25222,F,1,0,Australia,Australia,Pacific,Partial College,Skilled Manual,48,2012-10-28,0-1 Miles,1,40K TO 80K
25223,M,0,0,Australia,Australia,Pacific,Graduate Degree,Management,49,2013-03-27,1-2 Miles,3,80k to 120k
25224,M,0,0,Australia,Australia,Pacific,Bachelors,Professional,50,2013-04-02,5-10 Miles,1,40K TO 80K
25225,F,0,1,Australia,Australia,Pacific,Bachelors,Professional,50,2012-12-07,5-10 Miles,1,40K TO 80K
25226,M,0,1,Australia,Australia,Pacific,Bachelors,Professional,49,2012-12-22,5-10 Miles,1,40K TO 80K
25227,M,5,1,Australia,Australia,Pacific,Bachelors,Professional,38,2013-10-08,1-2 Miles,4,80k to 120k
25228,M,0,1,Australia,Australia,Pacific,Bachelors,Professional,45,2012-12-22,5-10 Miles,1,40K TO 80K
25229,F,0,1,Australia,Australia,Pacific,Bachelors,Professional,51,2012-12-17,5-10 Miles,1,40K TO 80K
25230,F,0,0,Australia,Australia,Pacific,Bachelors,Professional,50,2013-05-13,5-10 Miles,1,40K TO 80K
25231,F,1,0,Australia,Australia,Pacific,Bachelors,Professional,56,2012-12-11,2-5 Miles,1,80k to 120k
25232,F,5,1,Australia,Australia,Pacific,Bachelors,Professional,56,2014-01-23,10+ Miles,1,80k to 120k
25233,M,4,1,Australia,Australia,Pacific,Bachelors,Professional,56,2013-07-11,10+ Miles,1,80k to 120k
25234,F,0,1,Australia,Australia,Pacific,Bachelors,Professional,46,2012-12-20,5-10 Miles,2,40K TO 80K
25235,F,1,1,Australia,Australia,Pacific,Partial College,Skilled Manual,52,2012-12-10,5-10 Miles,1,40K TO 80K
25236,M,5,1,Australia,Australia,Pacific,Bachelors,Professional,53,2013-09-23,5-10 Miles,2,40K TO 80K
25237,M,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,42,2014-01-17,5-10 Miles,2,40K TO 80K
25238,M,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,53,2013-06-06,0-1 Miles,2,40K TO 80K
25239,F,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,53,2013-09-27,0-1 Miles,2,40K TO 80K
25240,M,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,48,2012-12-23,5-10 Miles,3,40K TO 80K
25241,M,2,1,Australia,Australia,Pacific,Bachelors,Professional,56,2013-06-19,5-10 Miles,1,80k to 120k
25242,F,2,0,Australia,Australia,Pacific,Bachelors,Management,51,2012-12-12,2-5 Miles,1,80k to 120k
25243,F,4,1,Australia,Australia,Pacific,Bachelors,Management,57,2012-12-14,1-2 Miles,2,80k to 120k
25244,M,1,1,Australia,Australia,Pacific,Partial College,Skilled Manual,58,2013-03-03,5-10 Miles,1,40K TO 80K
25245,M,2,0,Australia,Australia,Pacific,Partial College,Clerical,79,2013-08-15,0-1 Miles,2,Below 40k
25246,M,2,1,Australia,Australia,Pacific,Bachelors,Management,79,2013-11-09,5-10 Miles,1,40K TO 80K
25247,F,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,49,2013-11-27,10+ Miles,3,40K TO 80K
25248,F,5,1,Australia,Australia,Pacific,Partial College,Skilled Manual,55,2013-11-21,10+ Miles,3,40K TO 80K
25249,F,1,0,Australia,Australia,Pacific,Partial College,Skilled Manual,57,2011-01-02,0-1 Miles,1,40K TO 80K
25250,M,1,0,Australia,Australia,Pacific,Partial College,Skilled Manual,58,2011-01-25,0-1 Miles,1,40K TO 80K
25251,F,1,1,Australia,Australia,Pacific,Partial College,Skilled Manual,52,2013-12-03,5-10 Miles,1,40K TO 80K
25252,M,1,0,Australia,Australia,Pacific,Partial College,Skilled Manual,59,2011-01-17,0-1 Miles,1,80k to 120k
25253,M,0,1,Northwest,United States,North America,High School,Skilled Manual,39,2013-03-19,5-10 Miles,2,Below 40k
25254,F,0,1,Northwest,United States,North America,High School,Skilled Manual,39,2013-07-31,5-10 Miles,2,Below 40k
25255,M,0,1,Southwest,United States,North America,High School,Skilled Manual,40,2013-08-07,5-10 Miles,2,40K TO 80K
25256,M,0,1,Canada,Canada,North America,High School,Skilled Manual,40,2013-02-27,5-10 Miles,2,40K TO 80K
25257,M,0,1,Southwest,United States,North America,High School,Skilled Manual,34,2013-07-06,5-10 Miles,2,Below 40k
25258,M,0,1,Southwest,United States,North America,High School,Skilled Manual,34,2013-08-21,5-10 Miles,2,Below 40k
25259,M,0,0,Northwest,United States,North America,High School,Skilled Manual,35,2013-04-13,0-1 Miles,2,Below 40k
25260,M,0,1,Northwest,United States,North America,High School,Skilled Manual,36,2013-08-31,5-10 Miles,2,40K TO 80K
25261,M,0,1,Southwest,United States,North America,High School,Skilled Manual,36,2013-03-25,5-10 Miles,2,40K TO 80K
25262,M,2,0,Australia,Australia,Pacific,Bachelors,Management,76,2013-12-13,0-1 Miles,2,40K TO 80K
25263,F,2,1,Australia,Australia,Pacific,Bachelors,Management,76,2013-09-08,5-10 Miles,2,40K TO 80K
25264,M,0,1,Southwest,United States,North America,High School,Skilled Manual,38,2013-10-22,5-10 Miles,2,40K TO 80K
25265,F,0,0,Canada,Canada,North America,Partial High School,Clerical,36,2013-03-19,5-10 Miles,2,Below 40k
25266,F,2,0,Australia,Australia,Pacific,Partial College,Clerical,76,2013-07-05,5-10 Miles,2,Below 40k
25267,M,2,1,Australia,Australia,Pacific,Bachelors,Management,76,2013-03-23,5-10 Miles,2,40K TO 80K
25268,M,2,0,Australia,Australia,Pacific,Graduate Degree,Management,76,2013-09-21,0-1 Miles,1,40K TO 80K
25269,F,2,1,Australia,Australia,Pacific,Graduate Degree,Management,76,2013-09-10,5-10 Miles,1,40K TO 80K
25270,F,2,0,Australia,Australia,Pacific,Bachelors,Management,71,2011-01-31,0-1 Miles,2,40K TO 80K
25271,M,2,0,Australia,Australia,Pacific,Bachelors,Management,60,2011-02-10,0-1 Miles,2,40K TO 80K
25272,M,2,0,Australia,Australia,Pacific,Graduate Degree,Management,72,2011-02-21,1-2 Miles,1,40K TO 80K
25273,M,2,0,Australia,Australia,Pacific,Graduate Degree,Management,72,2011-02-26,1-2 Miles,1,40K TO 80K
25274,F,0,0,Northwest,United States,North America,High School,Skilled Manual,38,2013-10-02,1-2 Miles,2,40K TO 80K
25275,F,0,0,Northwest,United States,North America,High School,Skilled Manual,39,2013-08-15,1-2 Miles,2,40K TO 80K
25276,F,0,0,Northwest,United States,North America,Partial College,Skilled Manual,38,2013-08-09,1-2 Miles,1,40K TO 80K
25277,M,0,1,Southwest,United States,North America,Partial College,Skilled Manual,39,2013-10-15,5-10 Miles,1,40K TO 80K
25278,F,0,1,Southwest,United States,North America,Partial College,Skilled Manual,38,2013-10-02,5-10 Miles,1,40K TO 80K
25279,F,0,0,Southwest,United States,North America,Partial College,Skilled Manual,39,2013-12-23,1-2 Miles,1,40K TO 80K
25280,F,0,0,Southwest,United States,North America,Partial College,Skilled Manual,39,2013-12-23,1-2 Miles,1,40K TO 80K
25281,M,0,0,Northwest,United States,North America,High School,Skilled Manual,39,2013-03-26,1-2 Miles,2,40K TO 80K
25282,M,0,0,Southwest,United States,North America,Partial College,Skilled Manual,35,2014-01-08,1-2 Miles,1,40K TO 80K
25283,F,0,0,Southwest,United States,North America,Partial College,Skilled Manual,40,2013-07-22,1-2 Miles,1,40K TO 80K
25284,F,0,1,Southwest,United States,North America,Partial College,Skilled Manual,37,2013-06-01,5-10 Miles,2,40K TO 80K
25285,M,0,1,Northwest,United States,North America,Partial College,Skilled Manual,43,2013-06-14,5-10 Miles,2,40K TO 80K
25286,M,0,0,Southwest,United States,North America,Bachelors,Management,42,2013-06-10,0-1 Miles,1,80k to 120k
25287,F,0,0,Canada,Canada,North America,Bachelors,Management,37,2012-01-29,0-1 Miles,1,80k to 120k
25288,F,0,0,Canada,Canada,North America,Bachelors,Management,46,2012-02-16,0-1 Miles,1,80k to 120k
25289,F,0,0,Northwest,United States,North America,Bachelors,Management,46,2013-06-24,0-1 Miles,1,80k to 120k
25290,M,4,1,Northwest,United States,North America,Bachelors,Management,46,2013-06-26,1-2 Miles,1,80k to 120k
25291,F,4,1,Northwest,United States,North America,Bachelors,Management,47,2013-12-20,1-2 Miles,1,80k to 120k
25292,M,0,1,Southwest,United States,North America,Bachelors,Management,48,2013-05-14,1-2 Miles,3,Above 120k
25293,M,4,1,Northwest,United States,North America,Bachelors,Management,51,2013-09-27,1-2 Miles,0,80k to 120k
25294,F,0,1,Australia,Australia,Pacific,Partial High School,Management,43,2011-02-02,0-1 Miles,4,Above 120k
25295,M,0,1,Australia,Australia,Pacific,Partial High School,Management,45,2014-01-14,0-1 Miles,4,Above 120k
25296,F,2,1,France,France,Europe,Partial College,Professional,58,2014-01-20,5-10 Miles,4,80k to 120k
25297,M,0,1,Germany,Germany,Europe,Partial College,Clerical,41,2013-11-25,2-5 Miles,1,Below 40k
25298,M,0,1,United Kingdom,United Kingdom,Europe,Partial High School,Manual,35,2013-09-05,1-2 Miles,2,Below 40k
25299,M,0,1,France,France,Europe,Partial High School,Manual,34,2013-04-06,1-2 Miles,2,Below 40k
25300,M,0,1,Germany,Germany,Europe,Partial High School,Manual,35,2013-06-06,1-2 Miles,2,Below 40k
25301,M,0,1,United Kingdom,United Kingdom,Europe,Partial High School,Manual,35,2013-10-22,1-2 Miles,2,Below 40k
25302,M,0,0,Germany,Germany,Europe,High School,Manual,37,2013-12-08,1-2 Miles,1,Below 40k
25303,M,0,1,Germany,Germany,Europe,High School,Manual,36,2013-11-20,2-5 Miles,1,Below 40k
25304,M,0,1,United Kingdom,United Kingdom,Europe,Partial High School,Manual,37,2013-05-10,1-2 Miles,2,Below 40k
25305,M,1,1,Germany,Germany,Europe,Bachelors,Skilled Manual,42,2013-04-13,0-1 Miles,1,40K TO 80K
25306,M,1,1,Germany,Germany,Europe,Bachelors,Skilled Manual,36,2013-05-16,1-2 Miles,1,40K TO 80K
25307,F,1,1,Germany,Germany,Europe,Bachelors,Skilled Manual,41,2013-06-24,1-2 Miles,1,40K TO 80K
25308,F,0,0,United Kingdom,United Kingdom,Europe,High School,Manual,43,2013-10-05,1-2 Miles,1,Below 40k
25309,F,0,1,Germany,Germany,Europe,High School,Manual,43,2013-11-25,2-5 Miles,1,Below 40k
25310,F,0,0,Germany,Germany,Europe,Partial High School,Manual,38,2013-01-29,1-2 Miles,2,Below 40k
25311,F,1,1,France,France,Europe,Bachelors,Skilled Manual,42,2013-09-15,1-2 Miles,1,40K TO 80K
25312,M,2,1,United Kingdom,United Kingdom,Europe,Partial College,Clerical,43,2013-11-09,1-2 Miles,0,40K TO 80K
25313,M,0,0,United Kingdom,United Kingdom,Europe,Partial High School,Manual,44,2013-07-25,1-2 Miles,2,Below 40k
25314,M,0,0,France,France,Europe,Partial High School,Manual,43,2013-03-26,0-1 Miles,2,Below 40k
25315,M,0,0,United Kingdom,United Kingdom,Europe,Partial High School,Manual,44,2013-12-06,0-1 Miles,2,Below 40k
25316,M,0,0,France,France,Europe,Partial High School,Manual,43,2013-08-06,0-1 Miles,2,Below 40k
25317,M,0,0,Germany,Germany,Europe,Partial High School,Manual,43,2013-07-19,0-1 Miles,2,Below 40k
25318,M,0,1,Germany,Germany,Europe,Partial High School,Manual,44,2013-10-13,1-2 Miles,2,Below 40k
25319,M,0,0,France,France,Europe,High School,Manual,44,2013-11-21,1-2 Miles,1,Below 40k
25320,M,0,0,France,France,Europe,High School,Manual,43,2013-11-21,2-5 Miles,1,Below 40k
25321,M,2,1,France,France,Europe,Partial College,Clerical,39,2013-10-18,1-2 Miles,0,40K TO 80K
25322,F,2,0,Germany,Germany,Europe,Partial College,Clerical,44,2013-06-13,0-1 Miles,1,40K TO 80K
25323,M,2,1,Germany,Germany,Europe,Partial College,Clerical,44,2013-06-21,1-2 Miles,1,40K TO 80K
25324,F,2,1,United Kingdom,United Kingdom,Europe,Partial College,Clerical,43,2013-02-25,1-2 Miles,2,40K TO 80K
25325,M,4,0,United Kingdom,United Kingdom,Europe,Partial High School,Manual,97,2013-05-24,0-1 Miles,2,Below 40k
25326,M,2,1,France,France,Europe,Partial College,Clerical,45,2013-07-06,1-2 Miles,2,40K TO 80K
25327,M,3,1,Canada,Canada,North America,Partial College,Clerical,40,2013-06-21,0-1 Miles,0,40K TO 80K
25328,F,3,1,Canada,Canada,North America,Partial College,Clerical,41,2013-07-02,1-2 Miles,2,40K TO 80K
25329,F,3,0,Southwest,United States,North America,Partial College,Clerical,41,2013-03-13,0-1 Miles,2,40K TO 80K
25330,F,1,1,Southwest,United States,North America,Graduate Degree,Skilled Manual,85,2013-12-29,1-2 Miles,1,40K TO 80K
25331,M,0,0,Canada,Canada,North America,Graduate Degree,Skilled Manual,48,2013-06-06,0-1 Miles,0,80k to 120k
25332,M,0,0,Canada,Canada,North America,Graduate Degree,Skilled Manual,48,2013-05-30,0-1 Miles,0,80k to 120k
25333,M,0,0,Northwest,United States,North America,Graduate Degree,Skilled Manual,48,2013-09-12,0-1 Miles,0,80k to 120k
25334,M,0,1,Northwest,United States,North America,Graduate Degree,Skilled Manual,38,2013-06-04,1-2 Miles,0,80k to 120k
25335,M,2,0,Canada,Canada,North America,Partial High School,Manual,61,2013-02-05,0-1 Miles,2,Below 40k
25336,M,3,1,Northwest,United States,North America,Partial High School,Clerical,60,2013-04-26,1-2 Miles,2,Below 40k
25337,F,3,0,Northwest,United States,North America,Partial High School,Clerical,60,2013-01-31,1-2 Miles,2,Below 40k
25338,M,3,1,Northwest,United States,North America,Partial High School,Clerical,60,2013-05-01,1-2 Miles,2,Below 40k
25339,M,1,1,Southwest,United States,North America,Partial College,Clerical,55,2013-03-19,0-1 Miles,1,40K TO 80K
25340,M,3,0,Canada,Canada,North America,Partial High School,Clerical,59,2013-11-18,0-1 Miles,2,Below 40k
25341,F,3,0,Southwest,United States,North America,Partial High School,Clerical,60,2013-06-26,0-1 Miles,2,Below 40k
25342,M,3,0,Northwest,United States,North America,Partial High School,Clerical,54,2013-05-04,0-1 Miles,2,Below 40k
25343,F,3,1,Southwest,United States,North America,Partial High School,Clerical,54,2013-04-07,1-2 Miles,2,Below 40k
25344,M,1,1,Northwest,United States,North America,High School,Clerical,60,2013-10-18,2-5 Miles,1,Below 40k
25345,F,3,1,Southwest,United States,North America,Partial High School,Clerical,59,2013-09-09,1-2 Miles,2,Below 40k
25346,M,3,1,Northwest,United States,North America,Partial High School,Clerical,58,2014-01-11,1-2 Miles,2,Below 40k
25347,F,3,0,Canada,Canada,North America,Partial High School,Clerical,53,2013-04-14,0-1 Miles,2,Below 40k
25348,F,2,0,Southwest,United States,North America,High School,Skilled Manual,58,2013-05-04,0-1 Miles,2,Below 40k
25349,M,2,1,Canada,Canada,North America,High School,Skilled Manual,58,2013-07-28,1-2 Miles,2,Below 40k
25350,M,2,1,Southwest,United States,North America,Partial High School,Clerical,58,2013-09-12,1-2 Miles,2,Below 40k
25351,F,2,1,Northwest,United States,North America,Partial High School,Clerical,52,2013-04-05,0-1 Miles,2,Below 40k
25352,M,2,0,Northwest,United States,North America,Partial High School,Clerical,58,2013-09-03,0-1 Miles,2,Below 40k
25353,F,2,1,Northwest,United States,North America,Partial High School,Clerical,52,2013-09-06,1-2 Miles,2,Below 40k
25354,M,2,1,Southwest,United States,North America,Partial High School,Clerical,52,2013-11-28,1-2 Miles,2,Below 40k
25355,M,2,0,Northwest,United States,North America,Partial High School,Clerical,58,2013-08-03,0-1 Miles,2,Below 40k
25356,M,2,1,Northwest,United States,North America,Partial High School,Clerical,52,2013-04-18,0-1 Miles,2,Below 40k
