CustomerKey,AverageVisitPerMonth,AverageSpentEachMonth,TotalVisit,TotalMonth
18611,5,2391.9400,5,1
26188,1,969.2350,3,2
25750,3,553.9700,3,1
19049,3,2419.1500,6,2
13061,2,46.4700,2,1
21920,4,1184.4600,4,1
27316,1,2443.3500,1,1
11933,1,2966.6300,3,2
17675,2,124.9900,2,1
23048,3,51.4600,3,1
24276,3,23.9700,3,1
14535,3,123.4700,3,1
16201,2,1529.0062,5,2
22112,2,3023.6600,4,2
17137,1,4.9900,1,1
14973,2,29.9300,2,1
17237,3,86.9650,6,2
24714,3,67.9700,3,1
13599,2,25.6250,5,2
15763,2,693.9750,5,2
16009,2,85.2250,4,2
16447,2,1500.5112,5,2
18534,2,54.9800,2,1
25152,2,34.8900,2,1
25481,2,2478.3400,2,1
20884,4,1229.9600,4,1
27831,3,27.7700,3,1
28023,2,39.9800,2,1
19510,1,1725.8687,3,2
17844,2,98.1300,5,2
16639,1,2954.1250,3,2
20008,1,69.9900,1,1
11495,2,13.9800,2,1
19318,1,1268.9850,3,2
16370,3,66.2500,6,2
13928,2,85.4800,2,1
11664,2,2974.1200,5,2
23317,2,39.9800,2,1
15302,2,1567.4750,4,2
24007,2,1521.4100,4,2
19679,2,1155.4800,2,1
26357,2,777.3400,2,1
28521,3,1164.4700,3,1
26955,3,565.4700,3,1
26457,4,89.4600,4,1
24791,2,2419.0600,2,1
28621,1,3578.2700,1,1
11166,2,43.9800,5,2
27147,2,123.9800,2,1
24983,3,38.8800,3,1
15494,2,91.8133,7,3
13330,3,47.4750,6,2
14804,2,69.4800,4,2
12640,2,2250.7094,6,3
16968,3,2325.9600,3,1
20775,1,9.9900,1,1
16530,1,1500.5212,3,2
19756,2,78.9800,2,1
15225,3,4401.4096,3,1
27914,2,39.9800,2,1
13828,3,166.2800,3,1
26895,3,553.9700,3,1
15511,2,47.8466,7,3
25421,2,1249.8400,2,1
18282,1,15.4850,2,2
20967,1,4.9900,1,1
15680,1,4.9900,1,1
23838,1,539.9900,1,1
22172,4,1466.1512,8,2
27064,1,2071.4196,1,1
18113,3,2391.9600,3,1
14283,1,899.9587,3,2
22441,5,597.9500,5,1
26248,3,68.9700,3,1
21422,4,1184.4600,4,1
25312,3,1198.9700,3,1
20984,1,2076.6250,3,2
22003,2,56.9700,2,1
26440,1,978.7350,3,2
12371,3,107.0200,7,2
16699,1,33.7900,3,2
18365,2,39.9800,2,1
20529,2,1174.4800,2,1
19948,1,3010.8100,2,2
14037,2,949.4487,5,2
12809,2,39.9800,2,1
19301,1,795.2087,3,2
13845,2,2958.6200,4,2
18173,3,2396.4500,9,3
12202,3,42.8675,13,4
12700,2,2286.8132,7,3
13221,2,2397.6550,4,2
24084,4,2407.0400,4,1
23586,4,562.9600,4,1
28730,2,23.7800,2,1
19839,2,97.4800,5,2
12892,3,104.8675,14,4
22610,2,574.9800,2,1
24774,1,32.6000,1,1
16118,5,2563.9100,5,1
11916,2,2726.1700,7,3
29228,1,24.9900,1,1
23300,4,133.4700,4,1
13390,5,99.9400,5,1
28538,3,36.2700,3,1
11226,1,18.6450,2,2
14864,3,69.9700,3,1
18694,2,3017.8000,4,2
28773,2,127.9500,2,1
14366,2,948.9387,4,2
11057,1,2696.0133,4,3
29059,1,3578.2700,1,1
11747,2,57.9800,4,2
24731,1,4.9900,1,1
23257,1,539.9900,1,1
15056,4,3374.5250,9,2
27585,4,562.9600,4,1
27393,2,123.9800,2,1
25229,1,1077.9587,3,2
23065,3,69.9700,3,1
28083,1,2981.1700,2,2
23755,2,6.2800,2,1
21591,3,69.9700,3,1
25919,1,624.0391,3,2
22862,1,539.9900,1,1
27771,2,777.3400,2,1
16387,2,47.4800,4,2
19258,1,787.2087,3,2
11478,1,53.9900,1,1
18425,1,4.9900,1,1
17861,4,1749.9600,4,1
12952,3,36.9600,3,1
23695,6,150.9300,6,1
12311,3,58.2150,7,2
24336,2,548.9800,2,1
13516,1,21.9850,3,2
15823,2,33.9800,4,2
24900,1,1077.9587,3,2
25733,4,76.9600,4,1
14913,2,766.7791,5,2
14990,2,2086.5950,4,2
26374,2,123.9800,2,1
15554,1,678.9850,3,2
14349,2,56.9700,2,1
13785,4,60.9150,8,2
16951,2,1735.9800,2,1
21860,1,4.9900,1,1
26769,2,37.2900,2,1
17389,3,1779.4700,3,1
29245,2,27.2800,2,1
22298,4,578.4600,4,1
17784,1,1945.7712,3,2
21027,1,1268.9850,3,2
18863,4,2414.9700,4,1
28604,1,7.9500,1,1
12514,1,8.9900,1,1
23334,3,553.9700,3,1
11681,2,68.9800,5,2
20386,4,2482.2300,4,1
18222,2,3022.2950,5,2
24605,2,1813.9050,5,2
15949,1,1578.9850,3,2
28209,2,574.9800,2,1
19553,2,31.9700,2,1
16825,4,61.4500,4,1
24462,1,1808.9150,3,2
26171,2,27.2800,2,1
25936,3,1248.0782,3,1
15116,2,2404.2866,7,3
23772,2,38.9800,2,1
25859,3,64.9700,3,1
14475,2,7.2800,2,1
11352,2,13.9800,2,1
23131,1,29.9900,1,1
25295,2,39.9800,2,1
26500,1,24.9900,1,1
26643,1,699.0982,1,1
17987,1,1225.0391,3,2
17154,4,1764.9600,4,1
16513,2,2334.7262,5,2
27333,1,28.9900,1,1
25169,1,2384.0700,1,1
20698,3,23.9700,3,1
25026,2,6.2800,2,1
27645,2,3025.6550,5,2
18989,2,133.4900,2,1
28335,2,62.9800,2,1
18299,1,16.1100,3,2
22627,4,588.9600,4,1
29168,5,4343.5900,5,1
27004,2,1264.8400,2,1
20463,3,1147.7700,3,1
21986,1,1941.2762,2,2
17658,2,7.2800,2,1
28478,1,3374.9900,1,1
19822,3,36.9600,3,1
19132,1,69.9900,1,1
21296,4,99.9600,4,1
23460,4,649.4600,4,1
19115,3,148.4700,3,1
24024,2,603.4900,2,1
25043,3,161.5900,3,1
18096,2,1735.9800,2,1
29480,5,2442.0300,5,1
11243,4,2388.0833,12,3
21153,3,1147.7700,3,1
26062,2,49.4800,2,1
20134,3,148.9800,3,1
27081,1,2049.0982,1,1
15697,3,2324.8475,10,3
21608,2,574.9800,2,1
21531,3,56.9600,3,1
28100,3,49.9700,3,1
28461,2,33.9800,2,1
24479,2,7.2800,2,1
17077,2,69.2250,5,2
13659,3,65.9600,3,1
23569,2,39.9800,2,1
23005,2,32.2800,2,1
12185,2,25.1150,4,2
17532,1,4.9900,1,1
12623,2,1876.7360,7,3
13204,2,141.9800,2,1
25607,4,1253.3200,4,1
16261,3,3585.4350,7,2
20589,4,2344.9600,4,1
26626,3,1445.8648,6,2
13642,3,79.9700,3,1
14678,2,83.9750,5,2
21170,3,74.9800,3,1
19006,1,69.9900,1,1
26878,1,21.4900,1,1
29042,4,2420.3400,4,1
22550,2,29.4800,2,1
14787,2,81.7250,5,2
28352,4,562.9600,4,1
19696,4,597.2600,4,1
23443,4,722.7700,4,1
11040,3,2350.9600,3,1
12059,2,2965.1150,4,2
20715,4,196.2700,4,1
13768,1,1687.8408,4,3
22424,2,75.4800,2,1
29371,2,777.3400,2,1
21734,2,14.9800,2,1
13078,2,2283.4865,6,3
14552,1,51.9850,3,2
14097,2,56.9700,2,1
22753,4,724.4700,4,1
11369,2,59.4800,4,2
13533,3,68.9700,6,2
19241,3,148.4700,3,1
21405,3,74.9800,3,1
12749,2,2957.7700,5,2
27897,2,750.3000,2,1
11604,2,2262.0394,7,3
22879,4,562.9600,4,1
15932,1,2395.4633,5,3
20260,1,2657.1250,3,2
18551,2,1709.9800,2,1
28916,4,561.9200,4,1
27207,1,4.9900,1,1
24588,2,13.9800,2,1
14223,5,155.9400,5,1
23898,2,603.4900,2,1
15242,3,37.2700,3,1
28226,3,60.4700,3,1
19570,2,37.4700,5,2
12388,3,4379.0782,3,1
12712,2,2220.5291,4,2
18285,3,70.7750,6,2
24119,2,13.9800,2,1
25424,3,71.5800,3,1
22553,3,48.9700,3,1
15414,1,4.9900,1,1
15583,2,33.1300,4,2
26821,3,27.7700,3,1
14109,1,1350.7137,2,2
19851,2,123.9800,2,1
18454,2,68.4900,2,1
19682,2,1155.4800,2,1
28295,1,3578.2700,1,1
16811,1,1700.9900,1,1
15752,2,2204.3448,5,2
26990,2,23.7800,2,1
28218,3,18.9700,3,1
28464,1,69.9900,1,1
16980,2,39.9800,2,1
19513,1,24.9900,1,1
23781,4,567.7600,4,1
18623,3,37.2700,3,1
22891,3,69.9700,3,1
28049,3,27.7700,3,1
13940,2,85.4800,2,1
27067,1,2049.0982,1,1
21079,3,37.2700,3,1
21325,3,69.9700,3,1
25593,2,1264.8400,2,1
16642,2,39.9800,2,1
25347,2,59.9800,2,1
24365,2,1665.5162,4,2
12958,2,103.9900,4,2
14186,2,2449.0800,10,4
22307,3,804.4700,3,1
21663,2,39.9800,2,1
11484,3,2492.6898,6,2
25009,2,14.9800,2,1
12297,2,2005.6445,11,4
17870,1,1700.9900,1,1
24534,4,2533.9300,4,1
19436,3,971.3500,6,2
17395,1,4.9900,1,1
26406,4,2334.4600,4,1
26575,3,1445.2041,6,2
27880,2,2393.0600,2,1
17564,2,1735.9800,2,1
18869,2,1735.9800,2,1
29446,3,36.2700,3,1
14524,1,1500.5212,3,2
26008,2,49.4800,2,1
28633,3,187.9800,3,1
15998,3,2371.9600,3,1
20741,2,119.9800,2,1
19267,3,42.2800,3,1
23366,4,59.2500,4,1
19038,2,1659.1787,5,2
17793,2,1625.0550,5,2
11899,2,2729.8333,7,3
16227,3,80.9600,3,1
20910,5,613.9500,5,1
15337,1,811.2350,3,2
14355,1,902.4587,3,2
12881,1,2954.1300,3,2
23950,3,88.9700,3,1
11315,1,21.1400,3,2
20512,1,9.9900,1,1
21494,2,7.2800,2,1
14753,1,734.2941,2,2
13771,3,2178.5633,10,3
22968,2,32.2800,2,1
13542,2,2971.6200,4,2
17455,2,7.2800,2,1
24594,2,39.9800,2,1
27820,2,2419.0600,2,1
22078,3,563.7700,3,1
21892,1,2460.8450,3,2
23552,3,103.4800,3,1
24425,2,2419.0600,2,1
17624,3,2357.2800,3,1
13711,3,2380.4700,3,1
26346,3,64.9700,3,1
27651,2,3010.9100,4,2
16413,3,37.9300,3,1
14939,2,2789.1000,7,3
26177,2,29.4800,2,1
11544,2,88.9800,2,1
22951,2,2121.1550,5,2
14770,1,2226.5300,5,3
19098,2,61.1200,5,2
25653,2,30.4800,2,1
27574,2,2228.0691,5,2
29294,3,553.9700,3,1
12068,1,46.9900,3,2
16396,3,32.2700,3,1
29048,3,4355.6100,3,1
12128,2,2170.2770,9,4
17286,1,3014.7850,3,2
19207,4,791.3200,4,1
23535,1,4.9900,1,1
18514,4,2389.9600,4,1
21909,3,563.7700,3,1
26237,2,27.2800,2,1
14338,5,828.7400,5,1
15812,2,40.6250,5,2
24763,1,4.9900,1,1
20435,3,49.9700,3,1
20681,1,9.9900,1,1
13127,1,28.7533,4,3
17040,3,1760.4700,3,1
16565,2,2401.2200,8,3
20266,3,60.4700,3,1
16828,2,2394.2200,8,3
22493,1,4.9900,1,1
20097,1,1120.4900,1,1
18039,1,1225.0391,3,2
13296,1,21.9800,1,1
15354,2,2765.7633,6,3
23967,1,4.9900,1,1
24010,3,565.4700,3,1
27236,2,33.9800,2,1
27405,1,2071.4196,1,1
15185,1,2196.8498,3,2
22536,3,1775.4700,3,1
11959,2,69.2400,4,2
18208,2,3017.8000,4,2
13880,2,71.9700,2,1
15397,2,39.9800,2,1
28879,4,102.9600,4,1
11069,1,2701.3500,3,3
21434,3,1183.4700,3,1
25762,6,2517.0200,6,1
26652,1,969.2350,3,2
22324,1,24.9900,1,1
27989,1,3.9900,1,1
16871,2,2316.9700,2,1
23120,1,2072.1700,2,2
12543,1,8.9900,1,1
20850,3,1278.4700,6,2
29463,2,751.3400,2,1
11653,2,89.4800,5,2
15981,2,124.9900,2,1
25178,2,36.5900,2,1
21740,5,131.4400,5,1
26068,1,24.9900,1,1
16625,3,40.9050,6,2
13067,2,1529.6550,4,2
20893,2,34.9800,2,1
19496,1,927.2891,3,2
26466,1,24.9900,1,1
21511,3,32.2700,3,1
22367,3,69.9700,3,1
14541,3,4397.7500,3,1
12188,1,2966.6250,3,2
12526,3,1743.1260,9,3
11670,2,50.1350,4,2
23077,2,7.2800,2,1
22908,2,2330.7512,4,2
13585,2,2789.4300,6,3
25069,3,71.5800,3,1
23595,3,67.9700,3,1
11129,1,2936.6300,2,2
18563,2,1750.9800,2,1
27422,3,60.4700,3,1
14000,3,84.9200,3,1
25407,3,2398.0500,3,1
20970,2,981.2300,4,2
25948,1,909.7941,2,2
27863,3,565.4700,3,1
20037,3,2595.9500,3,1
14879,5,1613.0582,5,1
17684,1,4.9900,1,1
28404,5,56.9500,5,1
17581,5,2369.4500,5,1
15566,5,2456.2350,10,2
29337,1,49.9900,1,1
29091,3,756.3300,3,1
16107,2,39.9800,2,1
21096,2,13.9800,2,1
24889,5,2269.9075,5,1
26051,1,4.9900,1,1
28066,1,2998.6650,3,2
22782,4,567.7600,4,1
25195,2,36.5900,2,1
14126,3,67.7750,6,2
27525,3,182.7800,3,1
23180,3,152.2800,3,1
23323,4,2745.3325,4,1
22662,1,4.9900,1,1
12085,2,54.2300,5,2
24577,3,2487.3300,3,1
24654,4,2453.0400,4,1
21308,3,81.4600,3,1
12652,3,91.4700,6,2
12111,2,97.4900,4,2
24136,2,2413.0600,2,1
21849,2,39.9800,2,1
22121,3,5997.3300,3,1
20555,2,1576.9750,4,2
15294,2,59.9800,2,1
28278,2,39.9800,2,1
19622,2,30.8750,5,2
26363,3,1744.9700,3,1
28676,1,3578.2700,1,1
24348,3,2443.5500,3,1
28819,1,2181.5625,1,1
25822,2,1819.5882,2,1
19081,3,32.2700,3,1
17166,1,4.9900,1,1
18099,1,4.9900,1,1
27345,1,69.9900,1,1
18640,2,39.9800,2,1
27296,2,2259.2348,4,2
27837,3,60.4700,3,1
26804,4,44.2200,4,1
11882,1,23.9700,3,2
15795,6,132.4400,6,1
13897,1,2249.2662,3,2
16768,1,4.9900,1,1
21723,3,1205.4700,3,1
29217,3,63.9700,3,1
23738,2,36.5900,2,1
24239,4,588.9600,4,1
22765,2,2989.3050,5,2
17810,3,43.9700,6,2
28175,2,7.2800,2,1
24780,1,2384.0700,1,1
21205,1,2443.3500,2,2
23197,2,38.9800,2,1
20867,2,38.9800,2,1
25118,2,7.2800,2,1
18852,2,134.1250,5,2
20326,3,128.9700,3,1
15457,1,1390.7712,3,2
19393,3,1134.4700,3,1
22264,3,89.9700,3,1
27219,2,67.4900,2,1
26592,2,78.9800,2,1
23721,4,588.9600,4,1
16751,4,2492.3200,4,1
18328,2,7.2800,2,1
12423,1,2954.1250,3,2
29234,2,28.9800,2,1
12314,2,1999.4799,8,4
25298,1,4.9900,1,1
28693,2,574.9800,2,1
15709,3,94.9800,3,1
13356,2,30.9700,2,1
16210,5,645.9400,5,1
18225,5,2349.9600,5,1
27760,4,1169.4600,4,1
26881,3,42.9700,3,1
19911,4,3335.4075,4,1
23824,3,69.9700,3,1
11255,2,56.9800,5,2
15168,2,39.9800,2,1
25839,6,107.9400,6,1
11773,2,2991.8700,4,2
17183,4,3587.9300,8,2
22138,3,37.2700,3,1
13482,2,2250.4112,4,2
18437,3,2359.9800,3,1
29108,1,3578.2700,1,1
20452,3,3078.3500,6,2
25533,3,27.7700,3,1
16516,1,2366.8750,3,2
15042,1,1903.6998,3,2
12729,2,22.6300,4,2
17057,1,43.1350,3,2
18743,2,33.6050,4,2
16336,3,64.4700,3,1
14415,1,884.9637,2,2
24992,3,42.8400,3,1
29320,3,23.9700,3,1
20664,4,1764.9600,4,1
12941,1,2409.1650,3,2
18978,3,59.3650,6,2
14650,1,769.2891,3,2
27634,4,567.7600,4,1
22679,3,611.9600,3,1
23306,1,2414.0550,3,2
17269,3,1728.2700,3,1
27007,4,113.9600,4,1
19284,3,2736.4175,3,1
14956,2,2072.7700,4,2
20538,3,68.9700,3,1
21866,1,4.9900,1,1
23432,1,2089.6650,3,2
16270,2,1385.7612,5,2
13399,1,2294.9900,1,1
26134,2,963.2250,5,2
27608,2,33.9800,2,1
27531,1,2071.4196,1,1
14796,3,1535.5062,6,2
26303,1,1660.6298,3,2
19141,3,579.9700,3,1
29174,4,4334.6000,4,1
18826,3,83.2150,6,2
28905,2,13.9800,2,1
17744,2,1382.7662,4,2
18995,2,119.9800,2,1
17667,3,1760.4700,3,1
16439,1,24.9900,1,1
17521,2,1750.9800,2,1
29005,1,69.9900,1,1
15955,2,39.9800,2,1
23094,3,67.9300,3,1
15065,2,24.2700,2,1
23578,3,37.2700,3,1
24906,3,61.9600,3,1
24660,2,2419.0600,2,1
19310,2,805.7300,4,2
20392,4,133.4700,4,1
25052,1,1077.9587,3,2
21620,1,1310.1998,3,2
14873,1,21.9800,1,1
20784,1,9.9900,1,1
22350,2,14.9800,2,1
14481,2,1680.2087,4,2
22012,2,14.9800,2,1
22994,1,539.9900,1,1
12271,2,1894.3932,7,3
20976,3,60.4700,3,1
24468,2,4144.3400,2,1
15878,2,75.3066,7,3
26526,3,37.9300,3,1
12440,2,2956.6250,4,2
28092,1,3578.2700,1,1
19579,1,41.9900,2,2
22825,4,78.9600,4,1
18105,2,39.9800,2,1
28421,3,776.3300,3,1
16539,3,83.9700,3,1
13983,4,90.2050,8,2
17352,1,3010.8100,2,2
17913,1,2366.8750,3,2
27923,1,28.9900,1,1
26449,1,4.9900,1,1
22619,2,819.4800,2,1
26947,3,624.9700,3,1
14212,2,41.1300,4,2
21053,2,1271.4800,4,2
21351,3,17.2700,3,1
12646,1,6.9900,2,2
27339,2,668.4800,4,2
17023,2,1735.9800,2,1
25865,1,2321.9150,3,2
15686,1,36.2900,3,2
11358,4,2517.3900,8,2
24299,3,38.8800,3,1
11756,2,2692.6733,6,3
12838,3,36.9600,3,1
14312,1,63.7566,4,3
13230,2,2452.6600,4,2
21368,2,14.9800,2,1
28530,4,588.9600,4,1
15440,2,2245.5200,8,3
14229,1,37.4900,2,2
18497,2,2329.9800,2,1
23907,1,1120.4900,1,1
18165,2,41.1300,5,2
22433,4,1764.9600,4,1
24093,4,2466.3200,4,1
28361,2,13.9800,2,1
25805,5,2501.3100,5,1
19639,3,64.4700,3,1
22241,3,1149.4700,3,1
11003,3,2713.0966,9,3
14421,2,1684.7037,5,2
27279,1,2245.2398,3,2
26887,2,6.2800,2,1
12755,3,2999.3600,6,2
17083,3,51.9600,3,1
27906,1,539.9900,1,1
23638,1,29.9900,1,1
16064,2,7.2800,2,1
29380,1,2071.4196,1,1
26778,2,33.9800,2,1
25112,1,1077.9587,3,2
22450,2,799.4800,2,1
24076,4,77.9600,4,1
19748,1,4.9900,1,1
18666,2,58.9800,2,1
25304,2,67.4900,2,1
20140,1,29.9900,1,1
21222,1,1968.2712,3,2
25550,2,574.9800,2,1
19894,1,69.9900,1,1
24222,3,37.2700,3,1
25696,3,42.9700,3,1
18557,3,1179.4700,3,1
11112,2,2765.0066,6,3
11610,2,2262.1465,6,3
25221,2,1071.9487,5,2
28922,2,29.4800,2,1
13837,3,89.9700,3,1
28753,2,23.7800,2,1
11441,2,43.9800,2,1
26695,2,2262.2298,5,2
21975,2,85.4800,2,1
15311,1,811.2350,3,2
23469,1,29.9900,1,1
14813,2,1670.9050,5,2
21995,2,37.2900,2,1
18749,4,102.4050,9,2
13339,2,30.9700,2,1
16287,2,2269.4212,4,2
23449,2,7.2800,2,1
27777,4,778.6200,4,1
20223,4,93.6900,8,2
15895,3,61.9600,3,1
24551,5,142.4500,5,1
12586,1,1318.2048,2,2
16914,4,2361.9500,4,1
13668,2,57.1050,5,2
17996,1,1227.0391,3,2
29114,1,2384.0700,1,1
27448,1,2071.4196,1,1
14856,2,39.9800,2,1
16522,1,2349.3800,2,2
12194,2,41.4650,4,2
12002,2,2715.1100,6,3
16330,3,31.2700,3,1
13084,4,1798.9600,4,1
17412,2,2414.9900,2,1
12380,2,2785.1091,5,2
20206,1,1602.2891,3,2
22198,2,2330.7512,4,2
23764,3,2457.3300,3,1
22885,2,548.9800,2,1
25756,4,2493.5400,4,1
15938,2,7.2800,2,1
15251,3,66.7333,11,3
11501,3,96.9166,33,9
27153,3,42.9700,3,1
15769,2,1579.9750,4,2
24282,1,1958.7712,3,2
13213,1,21.9800,1,1
13854,2,1623.9100,4,2
21680,3,48.9700,3,1
11816,1,2966.6250,3,2
12898,2,2979.3700,4,2
20283,1,2657.1250,3,2
14295,2,56.9700,2,1
28109,4,778.6200,4,1
27717,2,12.9400,2,1
28988,1,3578.2700,1,1
21411,3,1147.7700,3,1
14687,3,80.9600,3,1
14982,3,76.2250,7,2
20724,1,24.9900,1,1
24720,3,15.2300,3,1
16456,3,64.9700,3,1
18371,2,1754.9800,2,1
29191,2,2393.0600,2,1
26635,2,1420.2091,5,2
18809,2,119.9800,2,1
17335,1,4.9900,1,1
16253,1,1360.7762,2,2
26194,5,66.9400,5,1
17538,1,4.9900,1,1
16897,3,1763.9700,3,1
11942,2,1597.4300,7,3
17727,1,21.9800,1,1
20598,1,1549.9800,3,2
14169,1,1631.4150,3,2
15500,2,1576.9750,4,2
28235,2,30.4800,2,1
19765,2,2066.1200,4,2
21806,2,14.9800,2,1
26761,1,969.2350,3,2
12460,3,2839.4541,6,2
19124,2,1754.9800,2,1
23280,2,14.9800,2,1
14026,2,794.8487,4,2
24846,2,23.7800,2,1
13416,3,106.9600,3,1
14498,3,1697.1937,6,2
18291,1,15.4850,2,2
16725,2,13.9800,2,1
16582,1,35.0000,1,1
12254,2,2984.1150,5,2
25238,2,7.2800,2,1
26320,1,2232.2398,3,2
18683,2,78.9800,2,1
18056,2,1725.9800,2,1
23011,2,14.9800,2,1
16974,3,1729.9700,3,1
13728,3,2439.9000,6,2
25679,2,39.9800,2,1
17209,2,3591.2000,4,2
21537,1,2319.9900,1,1
15643,3,3807.3996,3,1
19971,1,3028.3050,3,2
21036,2,1273.9750,5,2
28862,1,24.9900,1,1
15108,3,105.2700,7,2
24926,3,64.9700,3,1
17100,5,95.9400,5,1
22055,3,23.9700,3,1
12569,3,74.9800,3,1
11172,3,64.4700,7,2
15626,2,2343.0241,8,3
23452,2,32.2800,2,1
13024,2,1332.5291,4,2
20518,3,49.9700,3,1
28344,1,53.9900,1,1
22510,3,1763.9700,3,1
25490,2,7.2800,2,1
24408,4,96.0700,4,1
21554,3,74.9800,3,1
26964,2,751.3400,2,1
11627,2,25.1150,4,2
19453,3,2133.9491,7,2
15125,2,40.6300,4,2
28547,1,2049.0982,1,1
23389,3,37.2700,3,1
19201,1,1120.4900,1,1
24863,3,27.7700,3,1
14043,2,56.9700,2,1
23529,1,1808.9150,3,2
23137,1,2657.1250,3,2
17979,2,1500.5112,5,2
13651,3,3406.0591,7,2
27465,2,11.9400,2,1
25991,3,1422.7612,6,2
27073,1,2216.5841,2,2
20581,2,2439.9900,2,1
15517,1,1556.4900,3,2
11189,3,2972.1100,6,2
25364,2,751.3400,2,1
16708,2,2203.3700,4,2
21428,2,1155.4800,2,1
12772,2,2956.6200,4,2
19954,2,37.2250,5,2
28610,1,8.9900,1,1
11298,2,2961.1150,5,2
26838,3,36.2700,3,1
18182,1,4.9900,1,1
11424,2,43.9800,2,1
28736,1,2071.4196,1,1
21162,2,1155.4800,2,1
20080,2,548.9800,2,1
14670,2,1459.9448,4,2
17226,2,54.9850,4,2
16144,3,2376.9600,3,1
22808,2,2478.3400,2,1
23890,2,32.2800,2,1
25882,3,64.9700,3,1
22636,1,1700.9900,1,1
29300,2,2419.0600,2,1
26117,3,32.2700,3,1
25035,2,1091.9537,4,2
29363,2,777.3400,2,1
14999,6,57.5100,6,1
20409,2,14.9800,2,1
23655,2,4144.3400,2,1
29065,2,777.3400,2,1
27983,1,539.9900,1,1
19327,1,4.9900,1,1
16081,1,2319.9900,1,1
24737,4,46.8300,4,1
22181,2,2336.9412,5,2
13525,3,2303.6148,6,2
14607,1,4.9900,1,1
18935,1,69.9900,1,1
23263,3,23.9700,3,1
17853,2,29.9800,2,1
26509,3,2800.4382,3,1
27591,1,4.9900,1,1
19874,2,2272.2250,5,2
14040,2,31.9700,2,1
28364,2,1170.4800,2,1
15606,3,57.9650,7,2
24096,2,7.2800,2,1
21225,3,2366.4312,7,2
12735,3,4404.0782,3,1
11169,2,40.6300,5,2
15437,1,18.6350,3,2
26798,1,28.9900,1,1
16788,2,39.9800,2,1
28195,2,574.9800,2,1
26967,2,668.4800,4,2
18477,2,13.9800,2,1
17080,2,1366.3487,5,2
19659,4,557.2600,4,1
18185,2,1666.1937,5,2
19951,1,3010.8100,2,2
22453,2,39.9800,2,1
28441,2,36.5900,2,1
14378,2,904.6987,5,2
20887,3,1164.4700,3,1
24219,4,2433.0400,4,1
28656,1,3578.2700,1,1
15314,2,788.2250,5,2
22699,2,162.9900,2,1
11338,2,2872.4750,5,2
11584,1,8.9900,1,1
22745,4,588.9600,4,1
11092,1,2703.3400,5,3
22991,2,34.9800,2,1
25155,2,2419.0600,2,1
12566,2,73.9750,5,2
21517,4,3172.9700,4,1
23681,2,13.9800,2,1
12812,3,49.9700,3,1
23927,3,36.2700,3,1
11799,2,2960.5950,5,2
22115,3,624.9700,3,1
26383,2,33.9800,2,1
21594,3,1169.9700,3,1
23160,4,673.9700,4,1
13150,2,44.6200,5,2
20810,2,6.2800,2,1
12105,1,2996.6300,3,2
14624,2,39.9800,2,1
29131,1,3.9900,1,1
20641,3,2457.3300,3,1
19244,2,133.4900,2,1
17495,2,59.9550,4,2
28733,4,2407.0400,4,1
27259,1,782.9900,1,1
29423,1,21.4900,1,1
16021,1,539.9900,1,1
13963,2,69.7250,5,2
23758,2,1754.9800,2,1
25324,2,39.9800,2,1
14747,3,1503.5782,3,1
17601,4,112.7100,8,2
28962,5,2477.5300,5,1
24634,5,130.5600,5,1
13273,2,2328.7662,4,2
18646,2,1735.9800,2,1
20120,2,119.9800,2,1
22284,4,600.4600,4,1
12981,2,2404.9050,4,2
15145,1,2184.3498,3,2
11507,3,81.6325,31,8
13671,4,135.2300,4,1
16127,4,618.4700,4,1
24617,2,34.8900,2,1
12214,2,2267.9727,8,3
27488,1,661.4900,2,2
23406,1,29.9900,1,1
17478,2,2379.1200,4,2
16482,2,2391.8700,4,2
27843,3,27.7700,3,1
18875,4,114.9500,4,1
13041,2,76.9750,5,2
18952,2,78.9800,2,1
13688,2,27.2800,2,1
20180,4,2487.8900,4,1
21823,1,4.9900,1,1
25095,1,2443.3500,1,1
20349,1,69.9900,1,1
18706,2,3030.2500,5,2
18125,1,1913.1658,4,3
16204,2,3581.1950,5,2
11876,2,41.4650,4,2
25264,4,80.5700,4,1
28902,4,2529.9300,4,1
27966,2,39.9800,2,1
29440,3,36.2700,3,1
13256,4,2498.2932,13,3
27319,3,1775.4700,3,1
20827,2,11.9400,2,1
26091,2,2914.0150,5,2
14730,2,1294.0341,5,2
19599,1,2639.6300,2,2
25845,2,13.9800,2,1
19353,1,1200.0441,2,2
21763,3,49.9700,3,1
16542,1,22.4850,3,2
20289,1,69.9900,1,1
24202,1,1120.4900,1,1
17063,2,50.1250,5,2
27428,2,94.4800,2,1
28424,2,564.4800,2,1
19768,4,1143.4600,4,1
27734,2,119.9800,2,1
26907,4,108.4600,4,1
26738,2,33.9800,2,1
28212,4,619.4600,4,1
18016,2,34.9800,2,1
15852,1,1611.4900,3,2
11398,1,2704.6800,4,3
22038,5,84.9500,5,1
14899,1,4.9900,1,1
11567,1,53.9900,1,1
21932,4,1158.4600,4,1
26260,4,93.4600,4,1
28381,4,92.9600,4,1
29071,1,69.9900,1,1
21242,2,78.9800,2,1
25570,2,29.4800,2,1
11355,2,13.9800,2,1
18537,1,2294.9900,1,1
12045,1,32.9850,3,2
14209,1,64.6566,4,3
16373,5,2578.4300,5,1
